,address,zip_code,price,bed,bath,sqr_footage,property_link
5365,233 Abbott St #706,V6B 2K7,"$465,000",0 beds,1 bath,532 ,https://www.redfin.com/bc/vancouver/233-Abbott-St-V6B-2K7/unit-706/home/155546254
5366,66 W Cordova St #203,V6B 0L2,"$540,000",1 bed,1 bath,548 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-203/home/155640731
5367,221 Union St #207,V6A 0B4,"$512,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-207/home/155004959
5368,189 Keefer St #208,V6A 0C8,"$899,000",3 beds,2 baths,957 ,https://www.redfin.com/bc/vancouver/189-Keefer-St-V6A-0C8/unit-208/home/168610755
5369,28 Powell St #203,V6A 1E7,"$729,000",1 bed,1 bath,891 ,https://www.redfin.com/bc/vancouver/28-Powell-St-V6A-1E7/unit-203/home/155006503
5370,55 E Cordova St #212,V6A 0A5,"$759,900",1 bed,2 baths,990 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-212/home/154911048
5371,22 E Cordova St #509,V6A 4G8,"$569,000",1 bed,1 bath,625 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-509/home/154919603
5372,406 Union St,V6A 2B6,"$2,599,000",14 beds,7 baths,"4,575 ",https://www.redfin.com/bc/vancouver/406-Union-St-V6A-2B6/home/154953772
5373,231 E Pender St #807,V6A 0G3,"$675,000",1 bed,1 bath,610 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-807/home/168610615
5374,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
5375,63 Keefer Pl #2501,V6B 6N6,"$599,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-2501/home/155494999
5376,168 Powell St #902,V6A 0B2,"$419,000",1 bed,1 bath,563 ,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-902/home/155004107
5377,36 Water St #207,V6B 0B7,"$629,000",1 bed,1 bath,662 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-207/home/155698946
5378,188 Keefer St #718,V6A 0E3,"$779,900",2 beds,2 baths,854 ,https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-718/home/168610648
5379,231 E Pender St #401,V6A 0G3,"$673,000",2 beds,1 bath,748 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-401/home/168610579
5380,239 Keefer St #505,V6A 1X6,"$808,800",2 beds,2 baths,880 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-505/home/169452839
5381,239 Keefer St #704,V6A 1X6,"$479,800",1 bed,1 bath,437 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-704/home/178160753
5382,239 Keefer St #506,V6A 1X6,"$489,800",1 bed,1 bath,479 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-506/home/178152672
5383,239 Keefer St #902,V6A 1X6,"$1,388,800",3 beds,2.5 baths,"1,137 ",https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-902/home/192591923
5384,239 Keefer St #707,V6A 1X6,"$608,800",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-707/home/175583738
5385,36 Water St #211,V6B 0B7,"$737,400",1 bed,1 bath,741 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-211/home/155358169
5386,150 Alexander St #203,V6A 1B5,"$799,999",2 beds,1 bath,"1,069 ",https://www.redfin.com/bc/vancouver/150-Alexander-St-V6A-1B5/unit-203/home/155027175
5387,55 E Cordova St #205,V6A 0A5,"$729,800",1 bed,1 bath,973 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-205/home/154911404
5388,55 E Cordova St #310,V6A 0A5,"$669,000",1 bed,1 bath,699 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-310/home/155006420
5389,22 E Cordova St #714,V6A 4G8,"$609,000",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-714/home/154861735
5390,188 Keefer St Ph 7,V6A 0E3,"$1,188,000",2 beds,2.5 baths,"1,084 ",https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-7/home/168610744
5391,66 W Cordova St #709,V6B 0L2,"$549,000",1 bed,1 bath,540 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-709/home/155334157
5392,550 Taylor St Unit TH21,V6B 1R1,"$868,000",2 beds,1 bath,783 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-TH21/home/195001534
5393,550 Taylor St #1905,V6B 1R1,"$612,000",1 bed,1 bath,582 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-1905/home/155464028
5394,63 Keefer Pl #1108,V6B 6N6,"$849,800",2 beds,2 baths,901 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1108/home/155402727
5395,55 E Cordova St #505,V6A 0A5,"$849,000",0 beds,1 bath,984 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-505/home/155046156
5396,22 E Cordova St #511,V6A 1K2,"$645,000",1 bed,1 bath,770 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-511/home/154886534
5397,718 Main St #704,V6A 0B1,"$679,900",1 bed,1 bath,661 ,https://www.redfin.com/bc/vancouver/718-Main-St-V6A-2V7/unit-704/home/154865977
5398,63 Keefer Pl #1905,V6B 6N6,"$579,000",1 bed,1 bath,649 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1905/home/155402755
5399,880 Gore Ave,V6A 3A1,"$1,248,000",3 beds,2 baths,"1,123 ",https://www.redfin.com/bc/vancouver/880-Gore-Ave-V6A-3A1/home/154871097
5400,219 E Georgia St #303,V6A 1Z6,"$519,000",1 bed,1 bath,495 ,https://www.redfin.com/bc/vancouver/219-E-Georgia-St-V6A-1Z6/unit-303/home/154994689
5401,231 E Pender St #404,V6A 0G3,"$459,000",0 beds,1 bath,505 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-404/home/168610582
5402,66 W Cordova St #608,V6B 0L2,"$539,000",1 bed,1 bath,546 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-608/home/155334546
5403,33 W Pender St #305,V6B 1R3,"$649,000",1 bed,1 bath,747 ,https://www.redfin.com/bc/vancouver/33-W-Pender-St-V6B-0E5/unit-305/home/155615368
5404,58 Keefer Pl #1503,V6B 0B8,"$699,900",1 bed,1 bath,619 ,https://www.redfin.com/bc/vancouver/58-Keefer-Pl-V6B-0B8/unit-1503/home/155391634
5405,233 Abbott St #706,V6B 2K7,"$465,000",0 beds,1 bath,532 ,https://www.redfin.com/bc/vancouver/233-Abbott-St-V6B-2K7/unit-706/home/155546254
5406,66 W Cordova St #203,V6B 0L2,"$540,000",1 bed,1 bath,548 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-203/home/155640731
5407,221 Union St #207,V6A 0B4,"$512,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-207/home/155004959
5408,189 Keefer St #208,V6A 0C8,"$899,000",3 beds,2 baths,957 ,https://www.redfin.com/bc/vancouver/189-Keefer-St-V6A-0C8/unit-208/home/168610755
5409,28 Powell St #203,V6A 1E7,"$729,000",1 bed,1 bath,891 ,https://www.redfin.com/bc/vancouver/28-Powell-St-V6A-1E7/unit-203/home/155006503
5410,55 E Cordova St #212,V6A 0A5,"$759,900",1 bed,2 baths,990 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-212/home/154911048
5411,22 E Cordova St #509,V6A 4G8,"$569,000",1 bed,1 bath,625 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-509/home/154919603
5412,406 Union St,V6A 2B6,"$2,599,000",14 beds,7 baths,"4,575 ",https://www.redfin.com/bc/vancouver/406-Union-St-V6A-2B6/home/154953772
5413,231 E Pender St #807,V6A 0G3,"$675,000",1 bed,1 bath,610 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-807/home/168610615
5414,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
5415,63 Keefer Pl #2501,V6B 6N6,"$599,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-2501/home/155494999
5416,168 Powell St #902,V6A 0B2,"$419,000",1 bed,1 bath,563 ,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-902/home/155004107
5417,36 Water St #207,V6B 0B7,"$629,000",1 bed,1 bath,662 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-207/home/155698946
5418,188 Keefer St #718,V6A 0E3,"$779,900",2 beds,2 baths,854 ,https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-718/home/168610648
5419,231 E Pender St #401,V6A 0G3,"$673,000",2 beds,1 bath,748 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-401/home/168610579
5420,239 Keefer St #505,V6A 1X6,"$808,800",2 beds,2 baths,880 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-505/home/169452839
5421,239 Keefer St #704,V6A 1X6,"$479,800",1 bed,1 bath,437 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-704/home/178160753
5422,239 Keefer St #506,V6A 1X6,"$489,800",1 bed,1 bath,479 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-506/home/178152672
5423,239 Keefer St #902,V6A 1X6,"$1,388,800",3 beds,2.5 baths,"1,137 ",https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-902/home/192591923
5424,239 Keefer St #707,V6A 1X6,"$608,800",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-707/home/175583738
5425,36 Water St #211,V6B 0B7,"$737,400",1 bed,1 bath,741 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-211/home/155358169
5426,150 Alexander St #203,V6A 1B5,"$799,999",2 beds,1 bath,"1,069 ",https://www.redfin.com/bc/vancouver/150-Alexander-St-V6A-1B5/unit-203/home/155027175
5427,55 E Cordova St #205,V6A 0A5,"$729,800",1 bed,1 bath,973 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-205/home/154911404
5428,55 E Cordova St #310,V6A 0A5,"$669,000",1 bed,1 bath,699 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-310/home/155006420
5429,22 E Cordova St #714,V6A 4G8,"$609,000",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-714/home/154861735
5430,188 Keefer St Ph 7,V6A 0E3,"$1,188,000",2 beds,2.5 baths,"1,084 ",https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-7/home/168610744
5431,66 W Cordova St #709,V6B 0L2,"$549,000",1 bed,1 bath,540 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-709/home/155334157
5432,550 Taylor St Unit TH21,V6B 1R1,"$868,000",2 beds,1 bath,783 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-TH21/home/195001534
5433,550 Taylor St #1905,V6B 1R1,"$612,000",1 bed,1 bath,582 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-1905/home/155464028
5434,63 Keefer Pl #1108,V6B 6N6,"$849,800",2 beds,2 baths,901 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1108/home/155402727
5435,55 E Cordova St #505,V6A 0A5,"$849,000",0 beds,1 bath,984 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-505/home/155046156
5436,22 E Cordova St #511,V6A 1K2,"$645,000",1 bed,1 bath,770 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-511/home/154886534
5437,718 Main St #704,V6A 0B1,"$679,900",1 bed,1 bath,661 ,https://www.redfin.com/bc/vancouver/718-Main-St-V6A-2V7/unit-704/home/154865977
5438,63 Keefer Pl #1905,V6B 6N6,"$579,000",1 bed,1 bath,649 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1905/home/155402755
5439,880 Gore Ave,V6A 3A1,"$1,248,000",3 beds,2 baths,"1,123 ",https://www.redfin.com/bc/vancouver/880-Gore-Ave-V6A-3A1/home/154871097
5440,219 E Georgia St #303,V6A 1Z6,"$519,000",1 bed,1 bath,495 ,https://www.redfin.com/bc/vancouver/219-E-Georgia-St-V6A-1Z6/unit-303/home/154994689
5441,231 E Pender St #404,V6A 0G3,"$459,000",0 beds,1 bath,505 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-404/home/168610582
5442,66 W Cordova St #608,V6B 0L2,"$539,000",1 bed,1 bath,546 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-608/home/155334546
5443,33 W Pender St #305,V6B 1R3,"$649,000",1 bed,1 bath,747 ,https://www.redfin.com/bc/vancouver/33-W-Pender-St-V6B-0E5/unit-305/home/155615368
5444,58 Keefer Pl #1503,V6B 0B8,"$699,900",1 bed,1 bath,619 ,https://www.redfin.com/bc/vancouver/58-Keefer-Pl-V6B-0B8/unit-1503/home/155391634
5445,233 Abbott St #706,V6B 2K7,"$465,000",0 beds,1 bath,532 ,https://www.redfin.com/bc/vancouver/233-Abbott-St-V6B-2K7/unit-706/home/155546254
5446,66 W Cordova St #203,V6B 0L2,"$540,000",1 bed,1 bath,548 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-203/home/155640731
5447,221 Union St #207,V6A 0B4,"$512,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-207/home/155004959
5448,189 Keefer St #208,V6A 0C8,"$899,000",3 beds,2 baths,957 ,https://www.redfin.com/bc/vancouver/189-Keefer-St-V6A-0C8/unit-208/home/168610755
5449,28 Powell St #203,V6A 1E7,"$729,000",1 bed,1 bath,891 ,https://www.redfin.com/bc/vancouver/28-Powell-St-V6A-1E7/unit-203/home/155006503
5450,55 E Cordova St #212,V6A 0A5,"$759,900",1 bed,2 baths,990 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-212/home/154911048
5451,22 E Cordova St #509,V6A 4G8,"$569,000",1 bed,1 bath,625 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-509/home/154919603
5452,406 Union St,V6A 2B6,"$2,599,000",14 beds,7 baths,"4,575 ",https://www.redfin.com/bc/vancouver/406-Union-St-V6A-2B6/home/154953772
5453,231 E Pender St #807,V6A 0G3,"$675,000",1 bed,1 bath,610 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-807/home/168610615
5454,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
5455,63 Keefer Pl #2501,V6B 6N6,"$599,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-2501/home/155494999
5456,168 Powell St #902,V6A 0B2,"$419,000",1 bed,1 bath,563 ,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-902/home/155004107
5457,36 Water St #207,V6B 0B7,"$629,000",1 bed,1 bath,662 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-207/home/155698946
5458,188 Keefer St #718,V6A 0E3,"$779,900",2 beds,2 baths,854 ,https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-718/home/168610648
5459,231 E Pender St #401,V6A 0G3,"$673,000",2 beds,1 bath,748 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-401/home/168610579
5460,239 Keefer St #505,V6A 1X6,"$808,800",2 beds,2 baths,880 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-505/home/169452839
5461,239 Keefer St #704,V6A 1X6,"$479,800",1 bed,1 bath,437 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-704/home/178160753
5462,239 Keefer St #506,V6A 1X6,"$489,800",1 bed,1 bath,479 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-506/home/178152672
5463,239 Keefer St #902,V6A 1X6,"$1,388,800",3 beds,2.5 baths,"1,137 ",https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-902/home/192591923
5464,239 Keefer St #707,V6A 1X6,"$608,800",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-707/home/175583738
5465,36 Water St #211,V6B 0B7,"$737,400",1 bed,1 bath,741 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-211/home/155358169
5466,150 Alexander St #203,V6A 1B5,"$799,999",2 beds,1 bath,"1,069 ",https://www.redfin.com/bc/vancouver/150-Alexander-St-V6A-1B5/unit-203/home/155027175
5467,55 E Cordova St #205,V6A 0A5,"$729,800",1 bed,1 bath,973 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-205/home/154911404
5468,55 E Cordova St #310,V6A 0A5,"$669,000",1 bed,1 bath,699 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-310/home/155006420
5469,22 E Cordova St #714,V6A 4G8,"$609,000",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-714/home/154861735
5470,188 Keefer St Ph 7,V6A 0E3,"$1,188,000",2 beds,2.5 baths,"1,084 ",https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-7/home/168610744
5471,66 W Cordova St #709,V6B 0L2,"$549,000",1 bed,1 bath,540 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-709/home/155334157
5472,550 Taylor St Unit TH21,V6B 1R1,"$868,000",2 beds,1 bath,783 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-TH21/home/195001534
5473,550 Taylor St #1905,V6B 1R1,"$612,000",1 bed,1 bath,582 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-1905/home/155464028
5474,63 Keefer Pl #1108,V6B 6N6,"$849,800",2 beds,2 baths,901 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1108/home/155402727
5475,55 E Cordova St #505,V6A 0A5,"$849,000",0 beds,1 bath,984 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-505/home/155046156
5476,22 E Cordova St #511,V6A 1K2,"$645,000",1 bed,1 bath,770 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-511/home/154886534
5477,718 Main St #704,V6A 0B1,"$679,900",1 bed,1 bath,661 ,https://www.redfin.com/bc/vancouver/718-Main-St-V6A-2V7/unit-704/home/154865977
5478,63 Keefer Pl #1905,V6B 6N6,"$579,000",1 bed,1 bath,649 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1905/home/155402755
5479,880 Gore Ave,V6A 3A1,"$1,248,000",3 beds,2 baths,"1,123 ",https://www.redfin.com/bc/vancouver/880-Gore-Ave-V6A-3A1/home/154871097
5480,219 E Georgia St #303,V6A 1Z6,"$519,000",1 bed,1 bath,495 ,https://www.redfin.com/bc/vancouver/219-E-Georgia-St-V6A-1Z6/unit-303/home/154994689
5481,231 E Pender St #404,V6A 0G3,"$459,000",0 beds,1 bath,505 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-404/home/168610582
5482,66 W Cordova St #608,V6B 0L2,"$539,000",1 bed,1 bath,546 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-608/home/155334546
5483,33 W Pender St #305,V6B 1R3,"$649,000",1 bed,1 bath,747 ,https://www.redfin.com/bc/vancouver/33-W-Pender-St-V6B-0E5/unit-305/home/155615368
5484,58 Keefer Pl #1503,V6B 0B8,"$699,900",1 bed,1 bath,619 ,https://www.redfin.com/bc/vancouver/58-Keefer-Pl-V6B-0B8/unit-1503/home/155391634
5485,233 Abbott St #706,V6B 2K7,"$465,000",0 beds,1 bath,532 ,https://www.redfin.com/bc/vancouver/233-Abbott-St-V6B-2K7/unit-706/home/155546254
5486,66 W Cordova St #203,V6B 0L2,"$540,000",1 bed,1 bath,548 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-203/home/155640731
5487,221 Union St #207,V6A 0B4,"$512,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-207/home/155004959
5488,189 Keefer St #208,V6A 0C8,"$899,000",3 beds,2 baths,957 ,https://www.redfin.com/bc/vancouver/189-Keefer-St-V6A-0C8/unit-208/home/168610755
5489,28 Powell St #203,V6A 1E7,"$729,000",1 bed,1 bath,891 ,https://www.redfin.com/bc/vancouver/28-Powell-St-V6A-1E7/unit-203/home/155006503
5490,55 E Cordova St #212,V6A 0A5,"$759,900",1 bed,2 baths,990 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-212/home/154911048
5491,22 E Cordova St #509,V6A 4G8,"$569,000",1 bed,1 bath,625 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-509/home/154919603
5492,406 Union St,V6A 2B6,"$2,599,000",14 beds,7 baths,"4,575 ",https://www.redfin.com/bc/vancouver/406-Union-St-V6A-2B6/home/154953772
5493,231 E Pender St #807,V6A 0G3,"$675,000",1 bed,1 bath,610 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-807/home/168610615
5494,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
5495,63 Keefer Pl #2501,V6B 6N6,"$599,000",1 bed,1 bath,572 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-2501/home/155494999
5496,168 Powell St #902,V6A 0B2,"$419,000",1 bed,1 bath,563 ,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-902/home/155004107
5497,36 Water St #207,V6B 0B7,"$629,000",1 bed,1 bath,662 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-207/home/155698946
5498,188 Keefer St #718,V6A 0E3,"$779,900",2 beds,2 baths,854 ,https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-718/home/168610648
5499,231 E Pender St #401,V6A 0G3,"$673,000",2 beds,1 bath,748 ,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-401/home/168610579
5500,239 Keefer St #505,V6A 1X6,"$808,800",2 beds,2 baths,880 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-505/home/169452839
5501,239 Keefer St #704,V6A 1X6,"$479,800",1 bed,1 bath,437 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-704/home/178160753
5502,239 Keefer St #506,V6A 1X6,"$489,800",1 bed,1 bath,479 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-506/home/178152672
5503,239 Keefer St #902,V6A 1X6,"$1,388,800",3 beds,2.5 baths,"1,137 ",https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-902/home/192591923
5504,239 Keefer St #707,V6A 1X6,"$608,800",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-707/home/175583738
5505,36 Water St #211,V6B 0B7,"$737,400",1 bed,1 bath,741 ,https://www.redfin.com/bc/vancouver/36-Water-St-V6B-0B7/unit-211/home/155358169
5506,150 Alexander St #203,V6A 1B5,"$799,999",2 beds,1 bath,"1,069 ",https://www.redfin.com/bc/vancouver/150-Alexander-St-V6A-1B5/unit-203/home/155027175
5507,55 E Cordova St #205,V6A 0A5,"$729,800",1 bed,1 bath,973 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-205/home/154911404
5508,55 E Cordova St #310,V6A 0A5,"$669,000",1 bed,1 bath,699 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-310/home/155006420
5509,22 E Cordova St #714,V6A 4G8,"$609,000",1 bed,1 bath,604 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-714/home/154861735
5510,188 Keefer St Ph 7,V6A 0E3,"$1,188,000",2 beds,2.5 baths,"1,084 ",https://www.redfin.com/bc/vancouver/188-Keefer-St-V6A-1X4/unit-7/home/168610744
5511,66 W Cordova St #709,V6B 0L2,"$549,000",1 bed,1 bath,540 ,https://www.redfin.com/bc/vancouver/66-W-Cordova-St-V6B-0L2/unit-709/home/155334157
5512,550 Taylor St Unit TH21,V6B 1R1,"$868,000",2 beds,1 bath,783 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-TH21/home/195001534
5513,550 Taylor St #1905,V6B 1R1,"$612,000",1 bed,1 bath,582 ,https://www.redfin.com/bc/vancouver/550-Taylor-St-V6B-1R1/unit-1905/home/155464028
5514,63 Keefer Pl #1108,V6B 6N6,"$849,800",2 beds,2 baths,901 ,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1108/home/155402727
5515,55 E Cordova St #505,V6A 0A5,"$849,000",0 beds,1 bath,984 ,https://www.redfin.com/bc/vancouver/55-E-Cordova-St-V6A-0A5/unit-505/home/155046156
5516,22 E Cordova St #511,V6A 1K2,"$645,000",1 bed,1 bath,770 ,https://www.redfin.com/bc/vancouver/22-E-Cordova-St-V6A-4G8/unit-511/home/154886534
5517,718 Main St #704,V6A 0B1,"$679,900",1 bed,1 bath,661 ,https://www.redfin.com/bc/vancouver/718-Main-St-V6A-2V7/unit-704/home/154865977
