,address,bedroom,bathroom,square_footage,price,postalCode,latitude,longitude,property_link,discrepancies
147,1816 Collingwood St,2.0,,1220.0,1599000.0,V6R 3K5,49.27008,49.27008,https://www.redfin.ca/bc/vancouver/1816-Collingwood-St-V6R-3K5/home/155264442,
148,1816 Collingwood St,,,,1599000.0,V6R 3K5,49.27008,-123.1815155,https://www.redfin.ca/bc/vancouver/1816-Collingwood-St-V6R-3K5/home/155264442,
149,1816 Haro St #2004,1.0,,731.0,789000.0,V6G 2Y7,49.2910015,49.2910015,https://www.redfin.ca/bc/vancouver/1816-Haro-St-V6G-2Y7/unit-2004/home/155431706,
150,1816 Haro St #2004,,,,789000.0,V6G 2Y7,49.2910015,-123.1373513,https://www.redfin.ca/bc/vancouver/1816-Haro-St-V6G-2Y7/unit-2004/home/155431706,
151,1828 Woodland Dr,4.0,,1636.0,1698000.0,V5N 3N7,49.2683849,49.2683849,https://www.redfin.ca/bc/vancouver/1828-Woodland-Dr-V5N-3N7/home/155561477,
152,1828 Woodland Dr,,,,1698000.0,V5N 3N7,49.2683849,-123.0733489,https://www.redfin.ca/bc/vancouver/1828-Woodland-Dr-V5N-3N7/home/155561477,
153,1837 Matthews Ave,6.0,6.5,7871.0,5998000.0,V6J 2T4,,,https://www.redfin.com/bc/vancouver/1837-Matthews-Ave-V6J-2T4/home/155374910,
154,1842 W 12th Ave,3.0,,1633.0,2098000.0,V6J 2E8,49.2606996,49.2606996,https://www.redfin.ca/bc/vancouver/1842-W-12th-Ave-V6J-2E8/home/155376594,
155,1842 W 12th Ave,,,,2098000.0,V6J 2E8,49.2606996,-123.1469277,https://www.redfin.ca/bc/vancouver/1842-W-12th-Ave-V6J-2E8/home/155376594,
156,1850 Comox St #906,1.0,,610.0,335000.0,V6G 1R3,49.2890538,49.2890538,https://www.redfin.ca/bc/vancouver/1850-Comox-St-V6G-2P4/unit-906/home/155288009,
157,1850 SW Marine Dr,6.0,4.5,5036.0,8500000.0,V6P 6B2,,,https://www.redfin.com/bc/vancouver/1850-SW-Marine-Dr-V6P-6B2/home/168547869,
158,188 Keefer Pl #1505,1.0,1.0,609.0,749000.0,V6B 0J1,,,https://www.redfin.com/bc/vancouver/188-Keefer-Pl-V6B-0J1/unit-1505/home/168609571,
159,189 E 16th Ave #105,2.0,,904.0,799000.0,V5T 4R2,49.256698,49.256698,https://www.redfin.ca/bc/vancouver/189-E-16th-Ave-V5T-4R2/unit-105/home/155938879,
160,1939 W 12th Ave,2.0,1.5,1060.0,1099000.0,V6J 2G1,,,https://www.redfin.com/bc/vancouver/1939-W-12th-Ave-V6J-2G1/home/155546426,
161,1963 Mcnicoll Ave,5.0,4.0,3791.0,7750000.0,V6J 1A7,,,https://www.redfin.com/bc/vancouver/1963-McNicoll-Ave-V6J-1A7/home/155543825,
162,198 Ontario Pl #11,0.0,,517.0,549000.0,V5W 1S2,49.2324069,49.2324069,https://www.redfin.ca/bc/vancouver/198-Ontario-Pl-V5W-2T1/unit-11/home/187710995,
163,1985 Alberni St #201,2.0,,956.0,1348800.0,V6G 0A3,49.2938151,49.2938151,https://www.redfin.ca/bc/vancouver/1985-Alberni-St-V6G-0A2/unit-201/home/169352472,
164,1985 Alberni St #201,,,,1348800.0,V6G 0A3,49.2938151,-123.1363889,https://www.redfin.ca/bc/vancouver/1985-Alberni-St-V6G-0A2/unit-201/home/169352472,
165,199 Drake St Unit 13B,3.0,,1161.0,1398000.0,V6Z 2T9,49.2733359,49.2733359,https://www.redfin.ca/bc/vancouver/199-Drake-St-V6Z-2Y8/unit-13B/home/155812242,
166,199 Drake St Unit 13B,,,,,V6Z 2T9,49.2733359,-123.1229713,https://www.redfin.ca/bc/vancouver/199-Drake-St-V6Z-2Y8/unit-13B/home/155812242,
167,199 Drake St Unit 13C,2.0,,1156.0,1299000.0,V6Z 2T9,49.2733359,49.2733359,https://www.redfin.ca/bc/vancouver/199-Drake-St-V6Z-2Y8/unit-13C/home/155881345,
168,199 Drake St Unit 13C,,,,1299000.0,V6Z 2T9,49.2733359,-123.1229713,https://www.redfin.ca/bc/vancouver/199-Drake-St-V6Z-2Y8/unit-13C/home/155881345,
169,1990 E Kent Avenue South #311,2.0,2.0,1090.0,799000.0,V5P 4X5,,,https://www.redfin.com/bc/vancouver/1990-E-Kent-Ave-S-V5P-2S7/unit-311/home/155545277,
170,1992 Prestwick Dr,0.0,,4505.0,3499000.0,V5P 2E9,49.2160388,49.2160388,https://www.redfin.ca/bc/vancouver/1992-Prestwick-Dr-V5P-2E9/home/155428392,
171,2008 E 54th Ave #305,1.0,,714.0,675000.0,V5P 1Y6,49.2201059,49.2201059,https://www.redfin.ca/bc/vancouver/2008-E-54th-Ave-V5P-1Y6/unit-305/home/168607312,
172,2008 E 54th Ave #305,,,,675000.0,V5P 1Y6,49.2201059,-123.0655471,https://www.redfin.ca/bc/vancouver/2008-E-54th-Ave-V5P-1Y6/unit-305/home/168607312,
173,2023 Franklin St #107,2.0,,810.0,798000.0,V5L 1R4,49.2823725,49.2823725,https://www.redfin.ca/bc/vancouver/2023-Franklin-St-V5L-1R4/unit-107/home/156715350,
174,2023 Franklin St #107,,,,,V5L 1R4,49.2823725,-123.0632217,https://www.redfin.ca/bc/vancouver/2023-Franklin-St-V5L-1R4/unit-107/home/156715350,
175,2033 W 10th Ave #501,1.0,1.0,590.0,748888.0,V6J 0H1,,,https://www.redfin.com/bc/vancouver/2033-W-10th-Ave-V6J-1Z4/unit-501/home/168458672,
176,2033 W 7th Ave #310,2.0,,635.0,725000.0,V6J 1T3,49.2658238,49.2658238,https://www.redfin.ca/bc/vancouver/2033-W-7th-Ave-V6J-1T3/unit-310/home/155425239,
177,2037 E 4th Ave,4.0,2.0,1466.0,1888000.0,V5N 1K5,,,https://www.redfin.com/bc/vancouver/2037-E-4th-Ave-V5N-1K4/home/155454199,
178,2039 Creelman Ave,3.0,1.5,1679.0,3598000.0,V6J 1C2,,,https://www.redfin.com/bc/vancouver/2039-Creelman-Ave-V6J-1C2/home/155520341,
179,2040 Cornwall Ave #202,1.0,1.0,624.0,573000.0,V6J 1E1,,,https://www.redfin.com/bc/vancouver/2040-Cornwall-Ave-V6J-1E1/unit-202/home/155273985,
180,2078 Charles St,3.0,2.5,1141.0,1250000.0,V5L 2T9,,,https://www.redfin.com/bc/vancouver/2078-Charles-St-V5L-2T9/home/156794330,
181,2078-86 Creelman Ave,8.0,4.0,5840.0,4999999.0,V6J 1C4,,,https://www.redfin.com/bc/vancouver/2086-Creelman-Ave-V6J-1C4/home/155334424,
182,2078-88 Creelman Ave,8.0,4.0,5840.0,4999999.0,V6J 1C4,,,https://www.redfin.com/bc/vancouver/2088-Creelman-Ave-V6J-1C4/home/155364708,
183,"2090 Argyle Ave #602, Wes",2.0,2.0,1526.0,3199000.0,V7V 4R4,,,https://www.redfin.com/bc/west-vancouver/2090-Argyle-Ave-V7V-4R4/unit-602/home/155960544,
184,2096 W 47th Ave #211,2.0,2.0,935.0,1928000.0,V6M 2M7,,,https://www.redfin.com/bc/vancouver/2096-W-47th-Ave-V6M-2M7/unit-211/home/194679989,
185,210 E 5th Ave #304,2.0,,1153.0,1695000.0,V5T 0K1,49.2663144,49.2663144,https://www.redfin.ca/bc/vancouver/210-E-5th-Ave-V5T-0K1/unit-304/home/195290740,
186,210 E 5th Ave #304,,,,1695000.0,V5T 0K1,49.2663144,-123.100408,https://www.redfin.ca/bc/vancouver/210-E-5th-Ave-V5T-0K1/unit-304/home/195290740,
187,2108 W 38th Ave #803,2.0,,1242.0,1268000.0,V6M 1R9,49.237107,49.237107,https://www.redfin.ca/bc/vancouver/2108-W-38th-Ave-V6M-1R9/unit-803/home/156095611,
188,2108 W 38th Ave #803,,,,1268000.0,V6M 1R9,49.237107,-123.1565532,https://www.redfin.ca/bc/vancouver/2108-W-38th-Ave-V6M-1R9/unit-803/home/156095611,
189,2110 Cornwall Ave #201,1.0,1.0,511.0,569900.0,V6K 1B4,,,https://www.redfin.com/bc/vancouver/2110-Cornwall-Ave-V6K-1B4/unit-201/home/155634712,
190,2128 Eton St,4.0,2.5,1464.0,1150000.0,V5L 1C7,,,https://www.redfin.com/bc/vancouver/2128-Eton-St-V5L-1C7/home/156841112,
191,2137 W 10th Ave #102,1.0,,670.0,749900.0,V6K 4W4,49.2631014,49.2631014,https://www.redfin.ca/bc/vancouver/2137-W-10th-Ave-V6K-4W4/unit-102/home/155899160,
192,2137 W 10th Ave #102,,,,749900.0,V6K 4W4,49.2631014,-123.1542673,https://www.redfin.ca/bc/vancouver/2137-W-10th-Ave-V6K-4W4/unit-102/home/155899160,
193,2138 W 48th Ave #2,3.0,,1570.0,2398000.0,V6M 2P5,49.2279098,49.2279098,https://www.redfin.ca/bc/vancouver/2138-W-48th-Ave-V6M-2P5/unit-2/home/190650305,
194,2138 W 48th Ave #2,,,,2398000.0,V6M 2P5,49.2279098,-123.1571381,https://www.redfin.ca/bc/vancouver/2138-W-48th-Ave-V6M-2P5/unit-2/home/190650305,
195,215 N Templeton Dr #203,1.0,1.0,676.0,518000.0,V5L 3E3,,,https://www.redfin.com/bc/vancouver/215-N-Templeton-Dr-V5L-3E3/unit-203/home/156842140,
196,2159 Wall St #105,1.0,1.0,490.0,525000.0,V5L 1B3,,,https://www.redfin.com/bc/vancouver/2159-Wall-St-V5L-1B3/unit-105/home/156729291,
197,2165 W 40th Ave #704,1.0,1.0,614.0,459000.0,V6M 1W4,,,https://www.redfin.com/bc/vancouver/2165-W-40th-Ave-V6M-1W4/unit-704/home/156151617,
198,2180 SW Marine Dr,3.0,,4058.0,6888000.0,V6P 6B5,49.2178862,49.2178862,https://www.redfin.ca/bc/vancouver/2180-SW-Marine-Dr-V6P-6B5/home/155677363,
199,2188 Madison Ave #405,1.0,,702.0,679000.0,V5C 0J8,49.2647453,49.2647453,https://www.redfin.ca/bc/burnaby/2188-Madison-Ave-V5C-6T5/unit-405/home/168576614,
200,2188 Madison Ave #405,,,,679000.0,V5C 0J8,49.2647453,-123.0085553,https://www.redfin.ca/bc/burnaby/2188-Madison-Ave-V5C-6T5/unit-405/home/168576614,
201,221 Union St #620,2.0,1.0,812.0,730000.0,V6A 0B4,,,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-620/home/154977210,
202,2213 Ferndale St,7.0,,1998.0,2180000.0,V5L 1Y6,49.279821,49.279821,https://www.redfin.ca/bc/vancouver/2213-Ferndale-St-V5L-1Y6/home/156777067,
203,"222 W 4th St #104, Nort",3.0,2.5,1618.0,1449000.0,V7M 1H7,,,https://www.redfin.com/bc/north-vancouver/222-W-4th-St-V7M-1H7/unit-104/home/157572293,
204,2236 E 25th Ave,5.0,,3010.0,2880000.0,V5N 2V8,49.2479808,49.2479808,https://www.redfin.ca/bc/vancouver/2236-E-25th-Ave-V5N-2V8/home/155662280,
205,2238 Alder St,0.0,1.0,403.0,525000.0,V6H 2R9,,,https://www.redfin.com/bc/vancouver/2238-Alder-St-V6H-2R9/home/155725939,
206,2238 Eton St #109,2.0,1.0,757.0,699000.0,V5L 1C8,,,https://www.redfin.com/bc/vancouver/2238-Eton-St-V5L-1C8/unit-109/home/156885027,
207,2241 E 8th Ave #1,3.0,,1580.0,1799000.0,V5N 1V4,49.2634077,49.2634077,https://www.redfin.ca/bc/vancouver/2241-E-8th-Ave-V5N-1V4/unit-1/home/193624350,
208,2241 E 8th Ave #1,,,,1799000.0,V5N 1V4,49.2634077,-123.0591962,https://www.redfin.ca/bc/vancouver/2241-E-8th-Ave-V5N-1V4/unit-1/home/193624350,
209,2241 E 8th Ave #2,3.0,,1583.0,1799000.0,V5N 1V4,49.2634077,49.2634077,https://www.redfin.ca/bc/vancouver/2241-E-8th-Ave-V5N-1V4/unit-2/home/194250026,
210,2241 E 8th Ave #2,,,,1799000.0,V5N 1V4,49.2634077,-123.0591962,https://www.redfin.ca/bc/vancouver/2241-E-8th-Ave-V5N-1V4/unit-2/home/194250026,
211,2255 W 4th Ave #319,1.0,1.0,665.0,764900.0,V6K 1N9,,,https://www.redfin.com/bc/vancouver/2255-W-4th-Ave-V6K-1N9/unit-319/home/155598974,
212,2263 Heather St,3.0,,1130.0,1448000.0,V5Z 4J9,49.2651875,49.2651875,https://www.redfin.ca/bc/vancouver/2263-Heather-St-V5Z-4J9/home/156625318,
213,2263 Heather St,,,,1448000.0,V5Z 4J9,49.2651875,-123.1200477,https://www.redfin.ca/bc/vancouver/2263-Heather-St-V5Z-4J9/home/156625318,
214,2312-2318 W 6th Ave,6.0,4.0,3222.0,3199000.0,V6K 1V9,,,https://www.redfin.com/bc/vancouver/2318-W-6th-Ave-V6K-1V9/home/155785138,
215,2318 West 6TH Ave #2312,6.0,4.0,3423.0,3199000.0,V6K 1V9,,,https://www.redfin.com/bc/vancouver/2318-W-6th-Ave-V6K-1V9/unit-2312/home/193116151,
216,2320 Trinity St #208,2.0,1.0,912.0,749000.0,V5L 4W7,,,https://www.redfin.com/bc/vancouver/2320-Trinity-St-V5L-4W7/unit-208/home/156690629,
217,2323 Fir Street St #701,2.0,,796.0,1499900.0,V6J 1S5,49.2652801,49.2652801,https://www.redfin.ca/bc/vancouver/2323-Fir-St-V6J-1S5/unit-701/home/194947695,
218,233 Kingsway #207,1.0,,677.0,745000.0,V5T 3J5,49.2614688,49.2614688,https://www.redfin.ca/bc/vancouver/233-Kingsway-V5T-3J5/unit-207/home/168593502,
219,2336 Wall St #209,1.0,1.0,660.0,678000.0,V5L 1B7,,,https://www.redfin.com/bc/vancouver/2336-Wall-St-V5L-1G4/unit-209/home/156691469,
220,234 E 5th Ave #204,1.0,1.0,1007.0,829900.0,V5T 1H3,,,https://www.redfin.com/bc/vancouver/234-E-5th-Ave-V5T-1H3/unit-204/home/155786191,
221,2355 Trinity St #308,1.0,1.0,665.0,560000.0,V5L 1B9,,,https://www.redfin.com/bc/vancouver/2355-Trinity-St-V5L-1B9/unit-308/home/156833488,
222,2366 Wall St #103,1.0,1.0,632.0,622500.0,V5L 4Y1,,,https://www.redfin.com/bc/vancouver/2366-Wall-St-V5L-4Y1/unit-103/home/156903347,
223,2369 Adanac St,4.0,,1326.0,1598000.0,V5L 2E9,49.2776775,49.2776775,https://www.redfin.ca/bc/vancouver/2369-Adanac-St-V5L-2E9/home/195311317,
224,2369 Adanac St,,,,1598000.0,V5L 2E9,49.2776775,-123.0570157,https://www.redfin.ca/bc/vancouver/2369-Adanac-St-V5L-2E9/home/195311317,
225,238 W Broadway #210,1.0,,605.0,699000.0,V5Y 0L2,49.2629657,49.2629657,https://www.redfin.ca/bc/vancouver/238-W-Broadway-V5Y-0L2/unit-210/home/168592664,
226,238 W Broadway #609,2.0,,768.0,850000.0,V5Y 0L2,49.2629657,49.2629657,https://www.redfin.ca/bc/vancouver/238-W-Broadway-V5Y-0L2/unit-609/home/168592696,
227,238 W Broadway #609,,,,850000.0,V5Y 0L2,49.2629657,-123.1104152,https://www.redfin.ca/bc/vancouver/238-W-Broadway-V5Y-0L2/unit-609/home/168592696,
228,240 E 20th Ave,6.0,3.0,3166.0,2800000.0,V5V 1M1,,,https://www.redfin.com/bc/vancouver/240-E-20th-Ave-V5V-1M1/home/155572501,
229,2410 Cornwall Ave #309,2.0,2.0,1065.0,1349000.0,V6K 1B8,,,https://www.redfin.com/bc/vancouver/2410-Cornwall-Ave-V6K-1B8/unit-309/home/155629626,
230,2438 Heather St #201,2.0,,1217.0,1239000.0,V5Z 3H9,49.2639808,49.2639808,https://www.redfin.ca/bc/vancouver/2438-Heather-St-V5Z-3H9/unit-201/home/156749442,
231,2438 Heather St #201,,,,1239000.0,V5Z 3H9,49.2639808,-123.1195415,https://www.redfin.ca/bc/vancouver/2438-Heather-St-V5Z-3H9/unit-201/home/156749442,
232,244 W 18th St,4.0,,1656.0,1699000.0,V5Y 2A7,49.2545519,49.2545519,https://www.redfin.ca/bc/vancouver/244-W-18th-Ave-V5Y-2A7/home/195278235,
233,"244 W 18th St, Nort",4.0,3.5,1656.0,1699000.0,V5Y 2A7,,,https://www.redfin.com/bc/vancouver/244-W-18th-Ave-V5Y-2A7/home/195278235,
234,2515 Ontario St #306,2.0,,786.0,899000.0,V5T 4V4,49.2627706,49.2627706,https://www.redfin.ca/bc/vancouver/2515-Ontario-St-V5T-4V4/unit-306/home/155871847,
235,2541 E 23rd Ave,4.0,,2677.0,1999000.0,V5R 1A3,49.2499455,49.2499455,https://www.redfin.ca/bc/vancouver/2541-E-23rd-Ave-V5R-1A3/home/154686949,
236,2541 E 23rd Ave,,,,1999000.0,V5R 1A3,49.2499455,-123.0536632,https://www.redfin.ca/bc/vancouver/2541-E-23rd-Ave-V5R-1A3/home/154686949,
237,2556 West 4TH Ave,,,7300.0,5350000.0,V6K 1P6,49.2680268,49.2680268,https://www.redfin.ca/bc/vancouver/2556-W-4th-Ave-V6K-1P6/home/155737450,
238,2568 Napier St,5.0,,2237.0,2089000.0,V5K 2W5,49.2747603,49.2747603,https://www.redfin.ca/bc/vancouver/2568-Napier-St-V5K-2W5/home/168599666,
239,2568 Napier St,,,,2089000.0,V5K 2W5,49.2747603,-123.0529535,https://www.redfin.ca/bc/vancouver/2568-Napier-St-V5K-2W5/home/168599666,
240,2576 Point Grey Rd,0.0,,101.0,3500000.0,V6K 1A3,,,https://www.redfin.com/bc/vancouver/2576-Point-Grey-Rd-V6K-1A3/home/187431652,
241,2577 E 16th Ave,3.0,1.0,924.0,1958000.0,V5M 2L5,,,https://www.redfin.com/bc/vancouver/2577-E-16th-Ave-V5M-2L5/home/155342041,
242,2577 W 23rd Ave,5.0,,3936.0,4288000.0,V6L 1N7,49.2520765,49.2520765,https://www.redfin.ca/bc/vancouver/2577-W-23rd-Ave-V6L-1N7/home/155905337,
243,2592 Eton St,4.0,3.5,2308.0,2588888.0,V5K 1J7,,,https://www.redfin.com/bc/vancouver/2592-Eton-St-V5K-1J7/home/155614320,
244,266 E 38th Ave,4.0,,2092.0,1990000.0,V5W 1H4,49.2360959,49.2360959,https://www.redfin.ca/bc/vancouver/266-E-38th-Ave-V5W-1H4/home/155339227,
245,2680 W 4th Ave #305,2.0,,957.0,975000.0,V6K 1P7,49.2681705,49.2681705,https://www.redfin.ca/bc/vancouver/2680-W-4th-Ave-V6K-4S3/unit-305/home/155657481,
246,2680 W 4th Ave #305,,,,975000.0,V6K 1P7,49.2681705,-123.1657534,https://www.redfin.ca/bc/vancouver/2680-W-4th-Ave-V6K-4S3/unit-305/home/155657481,
247,2686 Mcgill St,2.0,2.0,1497.0,1599888.0,V5K 1H3,,,https://www.redfin.com/bc/vancouver/2686-McGill-St-V5K-1H3/home/155633199,
248,2689 Mcgill St,6.0,2.0,2105.0,1699000.0,V5K 1H2,,,https://www.redfin.com/bc/vancouver/2689-McGill-St-V5K-1H2/home/155656223,
249,2711 Point Grey Rd,4.0,5.5,4870.0,14490000.0,V6K 1A4,,,https://www.redfin.com/bc/vancouver/2711-Point-Grey-Rd-V6K-1A4/home/155594970,
250,2723 Mcgill St,3.0,2.5,1486.0,1598000.0,V5K 1H4,,,https://www.redfin.com/bc/vancouver/2723-McGill-St-V5K-1H4/home/195157637,
251,2725 Mcgill St,3.0,2.5,1488.0,1598000.0,V5K 1H4,,,https://www.redfin.com/bc/vancouver/2725-McGill-St-V5K-1H4/home/155609516,
252,2728 Wall St,5.0,2.5,2342.0,2725000.0,V5K 1A9,,,https://www.redfin.com/bc/vancouver/2728-Wall-St-V5K-1A9/home/155671869,
253,2730 William St,4.0,2.0,2004.0,1549000.0,V5K 2Y8,,,https://www.redfin.com/bc/vancouver/2730-William-St-V5K-2Y8/home/155624864,
254,2740 Napier St #1,3.0,3.5,1607.0,1769000.0,V5K 2W8,,,https://www.redfin.com/bc/vancouver/2740-Napier-St-V5K-2W8/unit-1/home/193564411,
255,2745 Duke St,3.0,,1097.0,1099990.0,V5R 4S8,49.2390019,49.2390019,https://www.redfin.ca/bc/vancouver/2745-Duke-St-V5R-4S8/home/172575353,
256,2745 Duke St,,,,1099990.0,V5R 4S8,49.2390019,-123.0490533,https://www.redfin.ca/bc/vancouver/2745-Duke-St-V5R-4S8/home/172575353,
257,2754 Kitchener St,6.0,,2531.0,1988000.0,V5K 3E1,49.2720144,49.2720144,https://www.redfin.ca/bc/vancouver/2754-Kitchener-St-V5K-3E1/home/155620766,
258,2754 Kitchener St,,,,1988000.0,V5K 3E1,49.2720144,-123.0481122,https://www.redfin.ca/bc/vancouver/2754-Kitchener-St-V5K-3E1/home/155620766,
259,2798 Yale St,6.0,3.5,4092.0,3450000.0,V5K 1C3,,,https://www.redfin.com/bc/vancouver/2798-Yale-St-V5K-1C3/home/155772275,
260,2814 W 3rd Ave,11.0,,4936.0,4695000.0,V6K 1M7,49.2690123,49.2690123,https://www.redfin.ca/bc/vancouver/2814-W-3rd-Ave-V6K-1M7/home/155994566,
261,282 E 11th Ave,2.0,2.5,1323.0,1199999.0,V5T 2C3,,,https://www.redfin.com/bc/vancouver/282-E-11th-Ave-V5T-2C4/home/155672215,
262,2828 Wall St,4.0,3.5,2102.0,2349000.0,V5K 1B2,,,https://www.redfin.com/bc/vancouver/2828-Wall-St-V5K-1B2/home/169253059,
263,2881 E Georgia St,4.0,,972.0,1279000.0,V5K 2K3,49.278465,49.278465,https://www.redfin.ca/bc/vancouver/2881-E-Georgia-St-V5K-2K3/home/155615385,
264,289 E 6th Ave #219,2.0,2.0,901.0,1025000.0,V5T 0E9,,,https://www.redfin.com/bc/vancouver/289-E-6th-Ave-V5T-0E9/unit-219/home/161432173,
265,2921 Venables St,4.0,,2176.0,970618.0,V5K 2R8,49.2766221,49.2766221,https://www.redfin.ca/bc/vancouver/2921-Venables-St-V5K-2R8/home/155617163,
266,2925 Mcgill St,4.0,2.0,1889.0,1599000.0,V5K 1H8,,,https://www.redfin.com/bc/vancouver/2925-McGill-St-V5K-1H8/home/155788111,
267,2925 Wall St,2.0,3.0,1844.0,1549800.0,V5K 0A6,,,https://www.redfin.com/bc/vancouver/2925-Wall-St-V5K-0A6/home/155714912,
268,2979 W 3rd Ave,4.0,,2325.0,3049000.0,V6K 1M9,49.2695081,49.2695081,https://www.redfin.ca/bc/vancouver/2979-W-3rd-Ave-V6K-1M9/home/155779530,
269,2987 E 5th Ave,2.0,,1109.0,1699900.0,V5M 1N6,49.2659384,49.2659384,https://www.redfin.ca/bc/vancouver/2987-E-5th-Ave-V5M-1N6/home/155328015,
270,2987 E 5th Ave,,,,1699900.0,V5M 1N6,49.2659384,-123.0420472,https://www.redfin.ca/bc/vancouver/2987-E-5th-Ave-V5M-1N6/home/155328015,
271,2995 Wall St,3.0,2.0,1573.0,1399000.0,V5K 0A6,,,https://www.redfin.com/bc/vancouver/2995-Wall-St-V5K-0A6/home/155698660,
272,3 Halss Cres,4.0,,3730.0,1295000.0,V6N 3N3,49.2342327,49.2342327,https://www.redfin.ca/bc/greater-vancouver-regional-district/3-Halss-Cres-V6N-3N3/home/156110029,
273,3 Halss Cres,,,,,V6N 3N3,49.2342327,-123.1991024,https://www.redfin.ca/bc/greater-vancouver-regional-district/3-Halss-Cres-V6N-3N3/home/156110029,
274,3015 E 45th Ave,7.0,3.0,3696.0,1999000.0,V5R 3C6,,,https://www.redfin.com/bc/vancouver/3015-E-45th-Ave-V5R-3C6/home/154766922,
275,3025 W 11th Ave,4.0,,2832.0,3198000.0,V6K 2M5,49.2625681,49.2625681,https://www.redfin.ca/bc/vancouver/3025-W-11th-Ave-V6K-2M5/home/155961832,
276,3025 W 11th Ave,,,,3198000.0,V6K 2M5,49.2625681,-123.1727615,https://www.redfin.ca/bc/vancouver/3025-W-11th-Ave-V6K-2M5/home/155961832,
277,3053 Kings Ave,6.0,,1907.0,3635060.0,V5R 4T3,49.2432625,49.2432625,https://www.redfin.ca/bc/vancouver/3053-Kings-Ave-V5R-4T3/home/154605908,
278,3059 Kings Ave,4.0,,1907.0,3578520.0,V5R 4T3,49.2432126,49.2432126,https://www.redfin.ca/bc/vancouver/3059-Kings-Ave-V5R-4T3/home/154607808,
279,3065 Kings Ave,4.0,,1813.0,3639460.0,V5R 4T3,49.2431022,49.2431022,https://www.redfin.ca/bc/vancouver/3065-Kings-Ave-V5R-4T3/home/154631032,
280,3075 Kings Ave,3.0,,2052.0,4888400.0,V5R 4T3,49.2431099,49.2431099,https://www.redfin.ca/bc/vancouver/3075-Kings-Ave-V5R-4T3/home/154845355,
281,3079 Kings Ave,4.0,,2052.0,4252600.0,V5R 4T3,49.2430216,49.2430216,https://www.redfin.ca/bc/vancouver/3079-Kings-Ave-V5R-4T3/home/154827995,
282,3083 Burrard St,2.0,2.5,1064.0,1199000.0,V6J 4T8,,,https://www.redfin.com/bc/vancouver/3083-Burrard-St-V6J-4T8/home/155546704,
283,3138 W 51st Ave,6.0,8.0,8809.0,23880000.0,V6N 4H4,,,https://www.redfin.com/bc/vancouver/3138-W-51st-Ave-V6N-4H4/home/156043226,
284,3150 W 4th Ave #3,2.0,,905.0,999000.0,V6K 1R7,49.2682449,49.2682449,https://www.redfin.ca/bc/vancouver/3150-W-4th-Ave-V6K-1R7/unit-3/home/155837221,
285,3163 E 1st Ave,5.0,2.0,2592.0,1799888.0,V5M 1B6,,,https://www.redfin.com/bc/vancouver/3163-E-1st-Ave-V5M-1B6/home/155446916,
286,3163 Riverwalk Ave #107,2.0,,1000.0,830000.0,V5S 0A8,49.2062056,49.2062056,https://www.redfin.ca/bc/vancouver/3163-Riverwalk-Ave-V5S-0A8/unit-107/home/157116832,
287,3163 Riverwalk Ave #107,,,,830000.0,V5S 0A8,49.2062056,-123.0403527,https://www.redfin.ca/bc/vancouver/3163-Riverwalk-Ave-V5S-0A8/unit-107/home/157116832,
288,321 E 16th Ave #101,2.0,1.5,1007.0,1249000.0,V5T 2T7,,,https://www.redfin.com/bc/vancouver/321-E-16th-Ave-V5T-2T7/unit-101/home/172187981,
289,3221 William St,5.0,2.5,2087.0,1790000.0,V5K 2Z2,,,https://www.redfin.com/bc/vancouver/3221-William-St-V5K-2Z2/home/155752000,
290,3242 Venables St,4.0,,2154.0,1499900.0,V5K 2S6,49.2764472,49.2764472,https://www.redfin.ca/bc/vancouver/3242-Venables-St-V5K-2S6/home/155767263,
291,3262 W 1st Ave,4.0,,3788.0,6299000.0,V6K 1H5,49.2709241,49.2709241,https://www.redfin.ca/bc/vancouver/3262-W-1st-Ave-V6K-1H5/home/155744443,
292,33 Smithe St #305,1.0,1.0,575.0,638800.0,V6B 0B5,,,https://www.redfin.com/bc/vancouver/33-Smithe-St-V6B-0B5/unit-305/home/155352845,
293,340 Woodland Dr,3.0,,4045.0,1275000.0,V8K 1J6,49.2814741,49.2814741,https://www.redfin.ca/bc/vancouver/340-Woodland-Dr-V5L-3P6/home/195273006,
294,"340 Woodland Dr, ",3.0,3.0,4045.0,1275000.0,V8K 1J6,,,https://www.redfin.com/bc/vancouver/340-Woodland-Dr-V5L-3P6/home/195273006,
295,"341 W 24th St, Nort",4.0,2.0,1977.0,1998000.0,V7M 2C7,,,https://www.redfin.com/bc/north-vancouver/341-W-24th-St-V7M-2C7/home/157501730,
296,3444 Nairn Ave,3.0,,1079.0,648800.0,V5S 4B5,49.2156668,49.2156668,https://www.redfin.ca/bc/vancouver/3444-Nairn-Ave-V5S-4B5/home/156979777,
297,3455 Ascot Pl #1403,2.0,1.0,670.0,579000.0,V5R 6B7,,,https://www.redfin.com/bc/vancouver/3455-Ascot-Pl-V5R-6B7/unit-1403/home/154539120,
298,3463 Mons Dr,3.0,,1011.0,1589000.0,V5M 3B5,49.2535863,49.2535863,https://www.redfin.ca/bc/vancouver/3463-Mons-Dr-V5M-3B5/home/155441964,
